Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-HCM-00055,Workday,HCM,Core HCM,Technology,Recruiting -> Hire -> Onboard -> Time -> Payroll,Regression,Approve Technology Workday Core HCM,Workday access is provisioned and Technology test data exists,"1. Open Workday Core HCM.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00056,Workday,HCM,Core HCM,Technology,Budget -> Expense -> Journal -> Dashboard,UI,Route Technology Workday Core HCM,Workday access is provisioned and Technology test data exists,"1. Open Workday Core HCM.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00057,Workday,HCM,Core HCM,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,Workflow,Edit Public Sector Workday Core HCM,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Core HCM.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00058,Workday,HCM,Core HCM,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,Data Migration,Route Public Sector Workday Core HCM,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Core HCM.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Security,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00059,Workday,HCM,Core HCM,Public Sector,Expense Submit -> Approval -> Accounting -> Reimbursement,Regression,Create Public Sector Workday Core HCM,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Core HCM.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00060,Workday,HCM,Core HCM,Public Sector,Supplier Invoice -> Matching -> Approval -> Payment,Data Migration,Sync Public Sector Workday Core HCM,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Core HCM.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00061,Workday,HCM,Core HCM,Public Sector,Integration Load -> Validate -> Error Handling -> Reprocess,Functional,Sync Public Sector Workday Core HCM,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Core HCM.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00062,Workday,HCM,Core HCM,Public Sector,Recruiting -> Hire -> Onboard -> Time -> Payroll,Data Migration,Create Public Sector Workday Core HCM,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Core HCM.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00063,Workday,HCM,Core HCM,Public Sector,Budget -> Expense -> Journal -> Dashboard,Regression,Approve Public Sector Workday Core HCM,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Core HCM.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00064,Workday,HCM,Core HCM,Hospitality,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Import Hospitality Workday Core HCM,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Core HCM.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00065,Workday,HCM,Core HCM,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Submit Hospitality Workday Core HCM,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Core HCM.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00066,Workday,HCM,Core HCM,Hospitality,Expense Submit -> Approval -> Accounting -> Reimbursement,Functional,Edit Hospitality Workday Core HCM,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Core HCM.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00067,Workday,HCM,Core HCM,Hospitality,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Export Hospitality Workday Core HCM,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Core HCM.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00068,Workday,HCM,Core HCM,Hospitality,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Export Hospitality Workday Core HCM,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Core HCM.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00069,Workday,HCM,Core HCM,Hospitality,Recruiting -> Hire -> Onboard -> Time -> Payroll,Performance,Submit Hospitality Workday Core HCM,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Core HCM.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00070,Workday,HCM,Core HCM,Hospitality,Budget -> Expense -> Journal -> Dashboard,Workflow,Sync Hospitality Workday Core HCM,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Core HCM.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00071,Workday,HCM,Worker Profile,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Regression,Update Corporate Workday Worker Profile,Workday access is provisioned and Corporate test data exists,"1. Open Workday Worker Profile.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00072,Workday,HCM,Worker Profile,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Create Corporate Workday Worker Profile,Workday access is provisioned and Corporate test data exists,"1. Open Workday Worker Profile.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00073,Workday,HCM,Worker Profile,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,UI,Reject Corporate Workday Worker Profile,Workday access is provisioned and Corporate test data exists,"1. Open Workday Worker Profile.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00074,Workday,HCM,Worker Profile,Corporate,Supplier Invoice -> Matching -> Approval -> Payment,Regression,Submit Corporate Workday Worker Profile,Workday access is provisioned and Corporate test data exists,"1. Open Workday Worker Profile.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00075,Workday,HCM,Worker Profile,Corporate,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Sync Corporate Workday Worker Profile,Workday access is provisioned and Corporate test data exists,"1. Open Workday Worker Profile.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00076,Workday,HCM,Worker Profile,Corporate,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Route Corporate Workday Worker Profile,Workday access is provisioned and Corporate test data exists,"1. Open Workday Worker Profile.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00077,Workday,HCM,Worker Profile,Corporate,Budget -> Expense -> Journal -> Dashboard,Mobile,Export Corporate Workday Worker Profile,Workday access is provisioned and Corporate test data exists,"1. Open Workday Worker Profile.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00078,Workday,HCM,Worker Profile,Retail,Requisition -> Offer -> Hire -> Onboard -> Payroll,Security,Review Retail Workday Worker Profile,Workday access is provisioned and Retail test data exists,"1. Open Workday Worker Profile.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-HCM-00079,Workday,HCM,Worker Profile,Retail,Employee Life Event -> Benefits -> Payroll -> Reporting,Integration,Update Retail Workday Worker Profile,Workday access is provisioned and Retail test data exists,"1. Open Workday Worker Profile.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
