Test Case ID,Platform,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
DYN-M36-00061,Dynamics365,m365,SharePoint,Manufacturing,Create -> Approve -> Post -> Report,Workflow,Delete Manufacturing Dynamics365 SharePoint,User has Dynamics365 access and Manufacturing data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00062,Dynamics365,m365,SharePoint,Manufacturing,Submit -> Validate -> Approve -> Complete,Integration,Approve Manufacturing Dynamics365 SharePoint,User has Dynamics365 access and Manufacturing data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00063,Dynamics365,m365,SharePoint,Manufacturing,Draft -> Review -> Publish -> Archive,Performance,Submit Manufacturing Dynamics365 SharePoint,User has Dynamics365 access and Manufacturing data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00064,Dynamics365,m365,SharePoint,Manufacturing,Configure -> Execute -> Verify -> Close,Performance,Approve Manufacturing Dynamics365 SharePoint,User has Dynamics365 access and Manufacturing data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00065,Dynamics365,m365,SharePoint,Healthcare,Create -> Approve -> Post -> Report,Security,Restore Healthcare Dynamics365 SharePoint,User has Dynamics365 access and Healthcare data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00066,Dynamics365,m365,SharePoint,Healthcare,Submit -> Validate -> Approve -> Complete,Security,Delete Healthcare Dynamics365 SharePoint,User has Dynamics365 access and Healthcare data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00067,Dynamics365,m365,SharePoint,Healthcare,Draft -> Review -> Publish -> Archive,Regression,Restore Healthcare Dynamics365 SharePoint,User has Dynamics365 access and Healthcare data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00068,Dynamics365,m365,SharePoint,Healthcare,Configure -> Execute -> Verify -> Close,Accessibility,Reject Healthcare Dynamics365 SharePoint,User has Dynamics365 access and Healthcare data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00069,Dynamics365,m365,SharePoint,Professional Services,Create -> Approve -> Post -> Report,Integration,Validate Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00070,Dynamics365,m365,SharePoint,Professional Services,Submit -> Validate -> Approve -> Complete,Integration,Escalate Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00071,Dynamics365,m365,SharePoint,Professional Services,Draft -> Review -> Publish -> Archive,Accessibility,Edit Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Accessibility,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00072,Dynamics365,m365,SharePoint,Professional Services,Configure -> Execute -> Verify -> Close,Workflow,Approve Professional Services Dynamics365 SharePoint,User has Dynamics365 access and Professional Services data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00073,Dynamics365,m365,SharePoint,Public Sector,Create -> Approve -> Post -> Report,Performance,Delete Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",Medium,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00074,Dynamics365,m365,SharePoint,Public Sector,Submit -> Validate -> Approve -> Complete,Regression,Delete Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00075,Dynamics365,m365,SharePoint,Public Sector,Draft -> Review -> Publish -> Archive,Accessibility,Edit Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Medium,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00076,Dynamics365,m365,SharePoint,Public Sector,Configure -> Execute -> Verify -> Close,Accessibility,Restore Public Sector Dynamics365 SharePoint,User has Dynamics365 access and Public Sector data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Medium,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00077,Dynamics365,m365,SharePoint,Finance,Create -> Approve -> Post -> Report,Performance,Search Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00078,Dynamics365,m365,SharePoint,Finance,Submit -> Validate -> Approve -> Complete,Workflow,Submit Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00079,Dynamics365,m365,SharePoint,Finance,Draft -> Review -> Publish -> Archive,Workflow,Escalate Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00080,Dynamics365,m365,SharePoint,Finance,Configure -> Execute -> Verify -> Close,Regression,Edit Finance Dynamics365 SharePoint,User has Dynamics365 access and Finance data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Integration,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00081,Dynamics365,m365,SharePoint,Technology,Create -> Approve -> Post -> Report,Performance,Approve Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Performance,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00082,Dynamics365,m365,SharePoint,Technology,Submit -> Validate -> Approve -> Complete,Security,Archive Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00083,Dynamics365,m365,SharePoint,Technology,Draft -> Review -> Publish -> Archive,Functional,Update Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00084,Dynamics365,m365,SharePoint,Technology,Configure -> Execute -> Verify -> Close,Security,Create Technology Dynamics365 SharePoint,User has Dynamics365 access and Technology data exists,"1. Open SharePoint.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Security,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00085,Dynamics365,m365,OneDrive,Retail,Create -> Approve -> Post -> Report,Functional,Route Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Regression,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00086,Dynamics365,m365,OneDrive,Retail,Submit -> Validate -> Approve -> Complete,Performance,Validate Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",High,UI,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00087,Dynamics365,m365,OneDrive,Retail,Draft -> Review -> Publish -> Archive,Workflow,Submit Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Draft -> Review -> Publish -> Archive.
3. Validate end-to-end outcome.","Draft -> Review -> Publish -> Archive completes with correct status, audit trail, and reporting",Low,Workflow,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00088,Dynamics365,m365,OneDrive,Retail,Configure -> Execute -> Verify -> Close,UI,Restore Retail Dynamics365 OneDrive,User has Dynamics365 access and Retail data exists,"1. Open OneDrive.
2. Execute: Configure -> Execute -> Verify -> Close.
3. Validate end-to-end outcome.","Configure -> Execute -> Verify -> Close completes with correct status, audit trail, and reporting",Low,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00089,Dynamics365,m365,OneDrive,Manufacturing,Create -> Approve -> Post -> Report,Integration,Route Manufacturing Dynamics365 OneDrive,User has Dynamics365 access and Manufacturing data exists,"1. Open OneDrive.
2. Execute: Create -> Approve -> Post -> Report.
3. Validate end-to-end outcome.","Create -> Approve -> Post -> Report completes with correct status, audit trail, and reporting",High,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
DYN-M36-00090,Dynamics365,m365,OneDrive,Manufacturing,Submit -> Validate -> Approve -> Complete,Accessibility,Route Manufacturing Dynamics365 OneDrive,User has Dynamics365 access and Manufacturing data exists,"1. Open OneDrive.
2. Execute: Submit -> Validate -> Approve -> Complete.
3. Validate end-to-end outcome.","Submit -> Validate -> Approve -> Complete completes with correct status, audit trail, and reporting",Medium,Functional,"{""record"": ""Sample"", ""status"": ""Draft"", ""owner"": ""QA"", ""region"": ""US""}"
