Test Case ID,Cloud,Module Group,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
WD-E2E-00054,Workday,E2E,Hire to Pay,Technology,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Reject Technology Workday Hire to Pay,Workday access is provisioned and Technology test data exists,"1. Open Workday Hire to Pay.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00055,Workday,E2E,Hire to Pay,Technology,Recruiting -> Hire -> Onboard -> Time -> Payroll,Functional,Update Technology Workday Hire to Pay,Workday access is provisioned and Technology test data exists,"1. Open Workday Hire to Pay.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00056,Workday,E2E,Hire to Pay,Technology,Budget -> Expense -> Journal -> Dashboard,Mobile,Export Technology Workday Hire to Pay,Workday access is provisioned and Technology test data exists,"1. Open Workday Hire to Pay.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00057,Workday,E2E,Hire to Pay,Public Sector,Requisition -> Offer -> Hire -> Onboard -> Payroll,Integration,Close Public Sector Workday Hire to Pay,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Hire to Pay.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00058,Workday,E2E,Hire to Pay,Public Sector,Employee Life Event -> Benefits -> Payroll -> Reporting,Security,Route Public Sector Workday Hire to Pay,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Hire to Pay.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00059,Workday,E2E,Hire to Pay,Public Sector,Expense Submit -> Approval -> Accounting -> Reimbursement,Functional,Import Public Sector Workday Hire to Pay,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Hire to Pay.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00060,Workday,E2E,Hire to Pay,Public Sector,Supplier Invoice -> Matching -> Approval -> Payment,Functional,Validate Public Sector Workday Hire to Pay,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Hire to Pay.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00061,Workday,E2E,Hire to Pay,Public Sector,Integration Load -> Validate -> Error Handling -> Reprocess,Accessibility,Edit Public Sector Workday Hire to Pay,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Hire to Pay.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Data Migration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00062,Workday,E2E,Hire to Pay,Public Sector,Recruiting -> Hire -> Onboard -> Time -> Payroll,Integration,Review Public Sector Workday Hire to Pay,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Hire to Pay.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00063,Workday,E2E,Hire to Pay,Public Sector,Budget -> Expense -> Journal -> Dashboard,Workflow,Submit Public Sector Workday Hire to Pay,Workday access is provisioned and Public Sector test data exists,"1. Open Workday Hire to Pay.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00064,Workday,E2E,Hire to Pay,Hospitality,Requisition -> Offer -> Hire -> Onboard -> Payroll,Performance,Validate Hospitality Workday Hire to Pay,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Hire to Pay.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,UI,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00065,Workday,E2E,Hire to Pay,Hospitality,Employee Life Event -> Benefits -> Payroll -> Reporting,UI,Import Hospitality Workday Hire to Pay,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Hire to Pay.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00066,Workday,E2E,Hire to Pay,Hospitality,Expense Submit -> Approval -> Accounting -> Reimbursement,Data Migration,Route Hospitality Workday Hire to Pay,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Hire to Pay.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",Low,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00067,Workday,E2E,Hire to Pay,Hospitality,Supplier Invoice -> Matching -> Approval -> Payment,Performance,Edit Hospitality Workday Hire to Pay,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Hire to Pay.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00068,Workday,E2E,Hire to Pay,Hospitality,Integration Load -> Validate -> Error Handling -> Reprocess,Data Migration,Reject Hospitality Workday Hire to Pay,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Hire to Pay.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00069,Workday,E2E,Hire to Pay,Hospitality,Recruiting -> Hire -> Onboard -> Time -> Payroll,Mobile,Submit Hospitality Workday Hire to Pay,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Hire to Pay.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Low,Functional,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00070,Workday,E2E,Hire to Pay,Hospitality,Budget -> Expense -> Journal -> Dashboard,Functional,Reject Hospitality Workday Hire to Pay,Workday access is provisioned and Hospitality test data exists,"1. Open Workday Hire to Pay.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Low,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00071,Workday,E2E,Recruit to Hire,Corporate,Requisition -> Offer -> Hire -> Onboard -> Payroll,Integration,Export Corporate Workday Recruit to Hire,Workday access is provisioned and Corporate test data exists,"1. Open Workday Recruit to Hire.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",Low,Accessibility,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00072,Workday,E2E,Recruit to Hire,Corporate,Employee Life Event -> Benefits -> Payroll -> Reporting,Functional,Review Corporate Workday Recruit to Hire,Workday access is provisioned and Corporate test data exists,"1. Open Workday Recruit to Hire.
2. Execute: Employee Life Event -> Benefits -> Payroll -> Reporting.
3. Perform validation and confirm downstream impact.","Employee Life Event -> Benefits -> Payroll -> Reporting completes successfully with approvals, validations, and audit trail",Medium,Mobile,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00073,Workday,E2E,Recruit to Hire,Corporate,Expense Submit -> Approval -> Accounting -> Reimbursement,Workflow,Update Corporate Workday Recruit to Hire,Workday access is provisioned and Corporate test data exists,"1. Open Workday Recruit to Hire.
2. Execute: Expense Submit -> Approval -> Accounting -> Reimbursement.
3. Perform validation and confirm downstream impact.","Expense Submit -> Approval -> Accounting -> Reimbursement completes successfully with approvals, validations, and audit trail",High,Workflow,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00074,Workday,E2E,Recruit to Hire,Corporate,Supplier Invoice -> Matching -> Approval -> Payment,Mobile,Approve Corporate Workday Recruit to Hire,Workday access is provisioned and Corporate test data exists,"1. Open Workday Recruit to Hire.
2. Execute: Supplier Invoice -> Matching -> Approval -> Payment.
3. Perform validation and confirm downstream impact.","Supplier Invoice -> Matching -> Approval -> Payment completes successfully with approvals, validations, and audit trail",High,Integration,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00075,Workday,E2E,Recruit to Hire,Corporate,Integration Load -> Validate -> Error Handling -> Reprocess,Security,Create Corporate Workday Recruit to Hire,Workday access is provisioned and Corporate test data exists,"1. Open Workday Recruit to Hire.
2. Execute: Integration Load -> Validate -> Error Handling -> Reprocess.
3. Perform validation and confirm downstream impact.","Integration Load -> Validate -> Error Handling -> Reprocess completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00076,Workday,E2E,Recruit to Hire,Corporate,Recruiting -> Hire -> Onboard -> Time -> Payroll,Security,Sync Corporate Workday Recruit to Hire,Workday access is provisioned and Corporate test data exists,"1. Open Workday Recruit to Hire.
2. Execute: Recruiting -> Hire -> Onboard -> Time -> Payroll.
3. Perform validation and confirm downstream impact.","Recruiting -> Hire -> Onboard -> Time -> Payroll completes successfully with approvals, validations, and audit trail",Medium,Regression,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00077,Workday,E2E,Recruit to Hire,Corporate,Budget -> Expense -> Journal -> Dashboard,Performance,Route Corporate Workday Recruit to Hire,Workday access is provisioned and Corporate test data exists,"1. Open Workday Recruit to Hire.
2. Execute: Budget -> Expense -> Journal -> Dashboard.
3. Perform validation and confirm downstream impact.","Budget -> Expense -> Journal -> Dashboard completes successfully with approvals, validations, and audit trail",Medium,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
WD-E2E-00078,Workday,E2E,Recruit to Hire,Retail,Requisition -> Offer -> Hire -> Onboard -> Payroll,Accessibility,Approve Retail Workday Recruit to Hire,Workday access is provisioned and Retail test data exists,"1. Open Workday Recruit to Hire.
2. Execute: Requisition -> Offer -> Hire -> Onboard -> Payroll.
3. Perform validation and confirm downstream impact.","Requisition -> Offer -> Hire -> Onboard -> Payroll completes successfully with approvals, validations, and audit trail",High,Performance,"{""worker"": ""Jane Doe"", ""company"": ""Global Demo"", ""region"": ""US""}"
