Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-CLI-00056,Veeva,Clinical,Site Management,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Edit Manufacturing Veeva Site Management,User has Veeva access and Manufacturing data is available,"1. Open Site Management.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00057,Veeva,Clinical,Site Management,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Functional,Update Manufacturing Veeva Site Management,User has Veeva access and Manufacturing data is available,"1. Open Site Management.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00058,Veeva,Clinical,Site Management,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Workflow,Delete Manufacturing Veeva Site Management,User has Veeva access and Manufacturing data is available,"1. Open Site Management.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00059,Veeva,Clinical,Site Management,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Accessibility,Validate Manufacturing Veeva Site Management,User has Veeva access and Manufacturing data is available,"1. Open Site Management.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00060,Veeva,Clinical,Site Management,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Functional,Clone Manufacturing Veeva Site Management,User has Veeva access and Manufacturing data is available,"1. Open Site Management.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00061,Veeva,Clinical,TMF,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Security,Delete Pharma Veeva TMF,User has Veeva access and Pharma data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00062,Veeva,Clinical,TMF,Pharma,Create -> Submit -> Approve -> Release -> Monitor,UI,Restore Pharma Veeva TMF,User has Veeva access and Pharma data is available,"1. Open TMF.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00063,Veeva,Clinical,TMF,Pharma,Author -> Review -> Sign -> Distribute -> Track,Workflow,Update Pharma Veeva TMF,User has Veeva access and Pharma data is available,"1. Open TMF.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00064,Veeva,Clinical,TMF,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Functional,Approve Pharma Veeva TMF,User has Veeva access and Pharma data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00065,Veeva,Clinical,TMF,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Data Migration,Delete Pharma Veeva TMF,User has Veeva access and Pharma data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00066,Veeva,Clinical,TMF,Biotech,Setup -> Review -> Approve -> Publish -> Archive,UI,Delete Biotech Veeva TMF,User has Veeva access and Biotech data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00067,Veeva,Clinical,TMF,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Workflow,Validate Biotech Veeva TMF,User has Veeva access and Biotech data is available,"1. Open TMF.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00068,Veeva,Clinical,TMF,Biotech,Author -> Review -> Sign -> Distribute -> Track,Workflow,Submit Biotech Veeva TMF,User has Veeva access and Biotech data is available,"1. Open TMF.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00069,Veeva,Clinical,TMF,Biotech,Plan -> Execute -> Verify -> Close -> Audit,UI,Edit Biotech Veeva TMF,User has Veeva access and Biotech data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00070,Veeva,Clinical,TMF,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Integration,Route Biotech Veeva TMF,User has Veeva access and Biotech data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00071,Veeva,Clinical,TMF,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Integration,Search Medical Devices Veeva TMF,User has Veeva access and Medical Devices data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00072,Veeva,Clinical,TMF,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Accessibility,Archive Medical Devices Veeva TMF,User has Veeva access and Medical Devices data is available,"1. Open TMF.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00073,Veeva,Clinical,TMF,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Security,Delete Medical Devices Veeva TMF,User has Veeva access and Medical Devices data is available,"1. Open TMF.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00074,Veeva,Clinical,TMF,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Performance,Approve Medical Devices Veeva TMF,User has Veeva access and Medical Devices data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00075,Veeva,Clinical,TMF,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Integration,Escalate Medical Devices Veeva TMF,User has Veeva access and Medical Devices data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00076,Veeva,Clinical,TMF,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Security,Search Consumer Health Veeva TMF,User has Veeva access and Consumer Health data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00077,Veeva,Clinical,TMF,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,UI,Submit Consumer Health Veeva TMF,User has Veeva access and Consumer Health data is available,"1. Open TMF.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00078,Veeva,Clinical,TMF,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Functional,Search Consumer Health Veeva TMF,User has Veeva access and Consumer Health data is available,"1. Open TMF.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00079,Veeva,Clinical,TMF,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Data Migration,Create Consumer Health Veeva TMF,User has Veeva access and Consumer Health data is available,"1. Open TMF.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00080,Veeva,Clinical,TMF,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Accessibility,Clone Consumer Health Veeva TMF,User has Veeva access and Consumer Health data is available,"1. Open TMF.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,UI,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-CLI-00081,Veeva,Clinical,TMF,CRO,Setup -> Review -> Approve -> Publish -> Archive,Functional,Edit CRO Veeva TMF,User has Veeva access and CRO data is available,"1. Open TMF.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
