Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-FSC-10075,Financial Services,Financial Account,AML/KYC,Functional,Onboard AML/KYC Financial Services Financial Account Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Financial Account in Financial Services Cloud.\n2. Use Onboard action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Financial Account B‑variant Onboard execution respects household relationships, rollups, and regulatory controls",Low,Functional
SF-FSC-10076,Financial Services,Financial Account,AML/KYC,KYC/AML,AML Flag AML/KYC Financial Services Financial Account Variant B,User has FSC access and AML/KYC data is properly mapped to FSC objects,1. Navigate to Financial Account in Financial Services Cloud.\n2. Use AML Flag action on a AML/KYC record.\n3. Confirm data and compliance rules.,"AML/KYC Financial Account B‑variant AML Flag execution respects household relationships, rollups, and regulatory controls",Low,KYC/AML
SF-FSC-10077,Financial Services,Financial Account,Regulatory Reporting,Integration,Edit Regulatory Reporting Financial Services Financial Account Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to Financial Account in Financial Services Cloud.\n2. Use Edit action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting Financial Account B‑variant Edit execution respects household relationships, rollups, and regulatory controls",Medium,Integration
SF-FSC-10078,Financial Services,Financial Account,Regulatory Reporting,Accessibility,Approve Regulatory Reporting Financial Services Financial Account Variant B,User has FSC access and Regulatory Reporting data is properly mapped to FSC objects,1. Navigate to Financial Account in Financial Services Cloud.\n2. Use Approve action on a Regulatory Reporting record.\n3. Confirm data and compliance rules.,"Regulatory Reporting Financial Account B‑variant Approve execution respects household relationships, rollups, and regulatory controls",Low,Accessibility
SF-FSC-10079,Financial Services,Actionable Relationship Center,Retail Banking,Mobile,Approve Retail Banking Financial Services Actionable Relationship Center Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Use Approve action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Actionable Relationship Center B‑variant Approve execution respects household relationships, rollups, and regulatory controls",Medium,Mobile
SF-FSC-10080,Financial Services,Actionable Relationship Center,Retail Banking,Security,AML Flag Retail Banking Financial Services Actionable Relationship Center Variant B,User has FSC access and Retail Banking data is properly mapped to FSC objects,1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Use AML Flag action on a Retail Banking record.\n3. Confirm data and compliance rules.,"Retail Banking Actionable Relationship Center B‑variant AML Flag execution respects household relationships, rollups, and regulatory controls",High,Security
SF-FSC-10081,Financial Services,Actionable Relationship Center,Commercial Banking,Mobile,Edit Commercial Banking Financial Services Actionable Relationship Center Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Use Edit action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Actionable Relationship Center B‑variant Edit execution respects household relationships, rollups, and regulatory controls",Low,Mobile
SF-FSC-10082,Financial Services,Actionable Relationship Center,Commercial Banking,Functional,View Commercial Banking Financial Services Actionable Relationship Center Variant B,User has FSC access and Commercial Banking data is properly mapped to FSC objects,1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Use View action on a Commercial Banking record.\n3. Confirm data and compliance rules.,"Commercial Banking Actionable Relationship Center B‑variant View execution respects household relationships, rollups, and regulatory controls",High,Functional
SF-FSC-10083,Financial Services,Actionable Relationship Center,Wealth Management,Mobile,Delete Wealth Management Financial Services Actionable Relationship Center Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Use Delete action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Actionable Relationship Center B‑variant Delete execution respects household relationships, rollups, and regulatory controls",Low,Mobile
SF-FSC-10084,Financial Services,Actionable Relationship Center,Wealth Management,Regulatory Audit,Share Wealth Management Financial Services Actionable Relationship Center Variant B,User has FSC access and Wealth Management data is properly mapped to FSC objects,1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Use Share action on a Wealth Management record.\n3. Confirm data and compliance rules.,"Wealth Management Actionable Relationship Center B‑variant Share execution respects household relationships, rollups, and regulatory controls",High,Regulatory Audit
SF-FSC-10085,Financial Services,Actionable Relationship Center,Investment Banking,Regulatory Audit,Clone Investment Banking Financial Services Actionable Relationship Center Variant B,User has FSC access and Investment Banking data is properly mapped to FSC objects,1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Use Clone action on a Investment Banking record.\n3. Confirm data and compliance rules.,"Investment Banking Actionable Relationship Center B‑variant Clone execution respects household relationships, rollups, and regulatory controls",High,Regulatory Audit
SF-FSC-10086,Financial Services,Actionable Relationship Center,Investment Banking,Data Migration,Archive Investment Banking Financial Services Actionable Relationship Center Variant B,User has FSC access and Investment Banking data is properly mapped to FSC objects,1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Use Archive action on a Investment Banking record.\n3. Confirm data and compliance rules.,"Investment Banking Actionable Relationship Center B‑variant Archive execution respects household relationships, rollups, and regulatory controls",High,Data Migration
SF-FSC-10087,Financial Services,Actionable Relationship Center,Insurance,API,Reassign Insurance Financial Services Actionable Relationship Center Variant B,User has FSC access and Insurance data is properly mapped to FSC objects,1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Use Reassign action on a Insurance record.\n3. Confirm data and compliance rules.,"Insurance Actionable Relationship Center B‑variant Reassign execution respects household relationships, rollups, and regulatory controls",Medium,API
SF-FSC-10088,Financial Services,Actionable Relationship Center,Insurance,UI,Validate Insurance Financial Services Actionable Relationship Center Variant B,User has FSC access and Insurance data is properly mapped to FSC objects,1. Navigate to Actionable Relationship Center in Financial Services Cloud.\n2. Use Validate action on a Insurance record.\n3. Confirm data and compliance rules.,"Insurance Actionable Relationship Center B‑variant Validate execution respects household relationships, rollups, and regulatory controls",Medium,UI
