Test Case ID,Platform,Suite,Module,Domain,E2E Flow,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type,Sample Data
VV-MED-00056,Veeva,Medical,Medical Info,Manufacturing,Setup -> Review -> Approve -> Publish -> Archive,Data Migration,Update Manufacturing Veeva Medical Info,User has Veeva access and Manufacturing data is available,"1. Open Medical Info.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00057,Veeva,Medical,Medical Info,Manufacturing,Create -> Submit -> Approve -> Release -> Monitor,Functional,Route Manufacturing Veeva Medical Info,User has Veeva access and Manufacturing data is available,"1. Open Medical Info.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00058,Veeva,Medical,Medical Info,Manufacturing,Author -> Review -> Sign -> Distribute -> Track,Integration,Update Manufacturing Veeva Medical Info,User has Veeva access and Manufacturing data is available,"1. Open Medical Info.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00059,Veeva,Medical,Medical Info,Manufacturing,Plan -> Execute -> Verify -> Close -> Audit,Functional,Reject Manufacturing Veeva Medical Info,User has Veeva access and Manufacturing data is available,"1. Open Medical Info.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00060,Veeva,Medical,Medical Info,Manufacturing,Content -> Approval -> HCP Delivery -> Analytics,Performance,Approve Manufacturing Veeva Medical Info,User has Veeva access and Manufacturing data is available,"1. Open Medical Info.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00061,Veeva,Medical,Approved Email,Pharma,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Validate Pharma Veeva Approved Email,User has Veeva access and Pharma data is available,"1. Open Approved Email.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Medium,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00062,Veeva,Medical,Approved Email,Pharma,Create -> Submit -> Approve -> Release -> Monitor,Performance,Submit Pharma Veeva Approved Email,User has Veeva access and Pharma data is available,"1. Open Approved Email.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00063,Veeva,Medical,Approved Email,Pharma,Author -> Review -> Sign -> Distribute -> Track,Workflow,Escalate Pharma Veeva Approved Email,User has Veeva access and Pharma data is available,"1. Open Approved Email.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,High,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00064,Veeva,Medical,Approved Email,Pharma,Plan -> Execute -> Verify -> Close -> Audit,Security,Search Pharma Veeva Approved Email,User has Veeva access and Pharma data is available,"1. Open Approved Email.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00065,Veeva,Medical,Approved Email,Pharma,Content -> Approval -> HCP Delivery -> Analytics,Performance,Submit Pharma Veeva Approved Email,User has Veeva access and Pharma data is available,"1. Open Approved Email.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00066,Veeva,Medical,Approved Email,Biotech,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Update Biotech Veeva Approved Email,User has Veeva access and Biotech data is available,"1. Open Approved Email.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00067,Veeva,Medical,Approved Email,Biotech,Create -> Submit -> Approve -> Release -> Monitor,Accessibility,Edit Biotech Veeva Approved Email,User has Veeva access and Biotech data is available,"1. Open Approved Email.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,Medium,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00068,Veeva,Medical,Approved Email,Biotech,Author -> Review -> Sign -> Distribute -> Track,Regression,Escalate Biotech Veeva Approved Email,User has Veeva access and Biotech data is available,"1. Open Approved Email.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00069,Veeva,Medical,Approved Email,Biotech,Plan -> Execute -> Verify -> Close -> Audit,Performance,Reject Biotech Veeva Approved Email,User has Veeva access and Biotech data is available,"1. Open Approved Email.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00070,Veeva,Medical,Approved Email,Biotech,Content -> Approval -> HCP Delivery -> Analytics,Performance,Update Biotech Veeva Approved Email,User has Veeva access and Biotech data is available,"1. Open Approved Email.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Security,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00071,Veeva,Medical,Approved Email,Medical Devices,Setup -> Review -> Approve -> Publish -> Archive,Accessibility,Validate Medical Devices Veeva Approved Email,User has Veeva access and Medical Devices data is available,"1. Open Approved Email.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,High,Functional,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00072,Veeva,Medical,Approved Email,Medical Devices,Create -> Submit -> Approve -> Release -> Monitor,Regression,Archive Medical Devices Veeva Approved Email,User has Veeva access and Medical Devices data is available,"1. Open Approved Email.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00073,Veeva,Medical,Approved Email,Medical Devices,Author -> Review -> Sign -> Distribute -> Track,Regression,Route Medical Devices Veeva Approved Email,User has Veeva access and Medical Devices data is available,"1. Open Approved Email.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Low,Accessibility,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00074,Veeva,Medical,Approved Email,Medical Devices,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Escalate Medical Devices Veeva Approved Email,User has Veeva access and Medical Devices data is available,"1. Open Approved Email.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00075,Veeva,Medical,Approved Email,Medical Devices,Content -> Approval -> HCP Delivery -> Analytics,Security,Route Medical Devices Veeva Approved Email,User has Veeva access and Medical Devices data is available,"1. Open Approved Email.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,Low,Workflow,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00076,Veeva,Medical,Approved Email,Consumer Health,Setup -> Review -> Approve -> Publish -> Archive,Integration,Update Consumer Health Veeva Approved Email,User has Veeva access and Consumer Health data is available,"1. Open Approved Email.
2. Execute: Setup -> Review -> Approve -> Publish -> Archive.
3. Verify compliance, audit trail, and downstream status.",Setup -> Review -> Approve -> Publish -> Archive completes successfully with compliance and audit evidence,Low,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00077,Veeva,Medical,Approved Email,Consumer Health,Create -> Submit -> Approve -> Release -> Monitor,Integration,Escalate Consumer Health Veeva Approved Email,User has Veeva access and Consumer Health data is available,"1. Open Approved Email.
2. Execute: Create -> Submit -> Approve -> Release -> Monitor.
3. Verify compliance, audit trail, and downstream status.",Create -> Submit -> Approve -> Release -> Monitor completes successfully with compliance and audit evidence,High,Integration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00078,Veeva,Medical,Approved Email,Consumer Health,Author -> Review -> Sign -> Distribute -> Track,Performance,Validate Consumer Health Veeva Approved Email,User has Veeva access and Consumer Health data is available,"1. Open Approved Email.
2. Execute: Author -> Review -> Sign -> Distribute -> Track.
3. Verify compliance, audit trail, and downstream status.",Author -> Review -> Sign -> Distribute -> Track completes successfully with compliance and audit evidence,Medium,Data Migration,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00079,Veeva,Medical,Approved Email,Consumer Health,Plan -> Execute -> Verify -> Close -> Audit,Workflow,Approve Consumer Health Veeva Approved Email,User has Veeva access and Consumer Health data is available,"1. Open Approved Email.
2. Execute: Plan -> Execute -> Verify -> Close -> Audit.
3. Verify compliance, audit trail, and downstream status.",Plan -> Execute -> Verify -> Close -> Audit completes successfully with compliance and audit evidence,Medium,Regression,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
VV-MED-00080,Veeva,Medical,Approved Email,Consumer Health,Content -> Approval -> HCP Delivery -> Analytics,Integration,Submit Consumer Health Veeva Approved Email,User has Veeva access and Consumer Health data is available,"1. Open Approved Email.
2. Execute: Content -> Approval -> HCP Delivery -> Analytics.
3. Verify compliance, audit trail, and downstream status.",Content -> Approval -> HCP Delivery -> Analytics completes successfully with compliance and audit evidence,High,Performance,"{""object"": ""Document"", ""status"": ""Draft"", ""owner"": ""QA Team"", ""region"": ""US""}"
