Test Case ID,Cloud,Module,Domain,Test Type,Test Scenario,Preconditions,Steps,Expected Result,Priority,Type
SF-HC-00081,Health,Patient 360,Provider,Compliance,Approve Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Approve action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Approve Provider Health Patient 360 completes successfully with audit trail and data validation,High,Compliance
SF-HC-00082,Health,Patient 360,Provider,Compliance,Sync Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Sync action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Sync Provider Health Patient 360 completes successfully with audit trail and data validation,High,Compliance
SF-HC-00083,Health,Patient 360,Provider,Compliance,Route Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Route action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Route Provider Health Patient 360 completes successfully with audit trail and data validation,Medium,Compliance
SF-HC-00084,Health,Patient 360,Provider,Compliance,Clone Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Clone action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Provider Health Patient 360 completes successfully with audit trail and data validation,Low,Compliance
SF-HC-00085,Health,Patient 360,Provider,Performance,Reassign Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Reassign action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Provider Health Patient 360 completes successfully with audit trail and data validation,Medium,Performance
SF-HC-00086,Health,Patient 360,Provider,Performance,Share Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Share action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Share Provider Health Patient 360 completes successfully with audit trail and data validation,High,Performance
SF-HC-00087,Health,Patient 360,Provider,Performance,Archive Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Archive action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Archive Provider Health Patient 360 completes successfully with audit trail and data validation,Low,Performance
SF-HC-00088,Health,Patient 360,Provider,Performance,Reject Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Reject action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Reject Provider Health Patient 360 completes successfully with audit trail and data validation,Low,Performance
SF-HC-00089,Health,Patient 360,Provider,Data Migration,Create Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Create action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Create Provider Health Patient 360 completes successfully with audit trail and data validation,Medium,Data Migration
SF-HC-00090,Health,Patient 360,Provider,Data Migration,Restore Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Restore action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Provider Health Patient 360 completes successfully with audit trail and data validation,High,Data Migration
SF-HC-00091,Health,Patient 360,Provider,Data Migration,Delete Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Delete action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Delete Provider Health Patient 360 completes successfully with audit trail and data validation,High,Data Migration
SF-HC-00092,Health,Patient 360,Provider,Data Migration,Schedule Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Schedule action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Provider Health Patient 360 completes successfully with audit trail and data validation,Low,Data Migration
SF-HC-00093,Health,Patient 360,Provider,Mobile,Reassign Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Reassign action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Provider Health Patient 360 completes successfully with audit trail and data validation,High,Mobile
SF-HC-00094,Health,Patient 360,Provider,Mobile,Reject Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Reject action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Reject Provider Health Patient 360 completes successfully with audit trail and data validation,High,Mobile
SF-HC-00095,Health,Patient 360,Provider,Mobile,View Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform View action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,View Provider Health Patient 360 completes successfully with audit trail and data validation,Low,Mobile
SF-HC-00096,Health,Patient 360,Provider,Mobile,Export Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Export action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Export Provider Health Patient 360 completes successfully with audit trail and data validation,Medium,Mobile
SF-HC-00097,Health,Patient 360,Provider,Accessibility,Reassign Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Reassign action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Reassign Provider Health Patient 360 completes successfully with audit trail and data validation,High,Accessibility
SF-HC-00098,Health,Patient 360,Provider,Accessibility,Validate Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Validate action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Provider Health Patient 360 completes successfully with audit trail and data validation,Low,Accessibility
SF-HC-00099,Health,Patient 360,Provider,Accessibility,Route Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Route action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Route Provider Health Patient 360 completes successfully with audit trail and data validation,Medium,Accessibility
SF-HC-00100,Health,Patient 360,Provider,Accessibility,Restore Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Restore action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Restore Provider Health Patient 360 completes successfully with audit trail and data validation,Low,Accessibility
SF-HC-00101,Health,Patient 360,Provider,API,Bulk Edit Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Bulk Edit action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Bulk Edit Provider Health Patient 360 completes successfully with audit trail and data validation,Medium,API
SF-HC-00102,Health,Patient 360,Provider,API,Create Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Create action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Create Provider Health Patient 360 completes successfully with audit trail and data validation,High,API
SF-HC-00103,Health,Patient 360,Provider,API,Update Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Update action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Update Provider Health Patient 360 completes successfully with audit trail and data validation,Low,API
SF-HC-00104,Health,Patient 360,Provider,API,Validate Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Validate action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Validate Provider Health Patient 360 completes successfully with audit trail and data validation,High,API
SF-HC-00105,Health,Patient 360,Provider,FHIR API,Submit Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Submit action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Provider Health Patient 360 completes successfully with audit trail and data validation,Medium,FHIR API
SF-HC-00106,Health,Patient 360,Provider,FHIR API,Sync Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Sync action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Sync Provider Health Patient 360 completes successfully with audit trail and data validation,High,FHIR API
SF-HC-00107,Health,Patient 360,Provider,FHIR API,Clone Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Clone action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Clone Provider Health Patient 360 completes successfully with audit trail and data validation,High,FHIR API
SF-HC-00108,Health,Patient 360,Provider,FHIR API,Create Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Create action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Create Provider Health Patient 360 completes successfully with audit trail and data validation,High,FHIR API
SF-HC-00109,Health,Patient 360,Provider,HIPAA Compliance,Schedule Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Schedule action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Schedule Provider Health Patient 360 completes successfully with audit trail and data validation,Medium,HIPAA Compliance
SF-HC-00110,Health,Patient 360,Provider,HIPAA Compliance,Submit Provider Health Patient 360,User has Health Cloud access and Provider data is configured (EHR/Payer/Claims mapped),1. Navigate to Patient 360 in Health Cloud.\n2. Perform Submit action on Provider record.\n3. Save and verify FHIR/HIPAA compliance.,Submit Provider Health Patient 360 completes successfully with audit trail and data validation,Low,HIPAA Compliance
